Transaction_ID,Customer_ID,Ticket_Price,Category,Quantity,Discount_Applied,Snack_Amount,Age,Gender,Location,Preferred_Snacks,Visitation_Frequency,Membership_Type,Membership_Status,Loyalty_Points,Recency,Frequency,Monetary,Amount
3265,566,450,2,10,53.85,0,62,1,2,4,2,2,1,823,74,4,8388.470000000001,3516.3334999999993
2972,966,350,2,9,428.62,50,39,1,1,1,0,1,0,492,157,7,10886.35,2771.38
7585,432,350,1,7,770.14,150,34,1,0,2,3,2,1,49,135,5,10900.29,1829.8600000000001
8367,458,450,0,6,334.25,0,63,1,1,0,0,0,1,498,34,9,26885.26,2365.75
1478,1815,450,0,9,199.73,0,57,0,2,2,1,2,0,438,4,7,15604.06,3516.3334999999993
8068,1887,250,1,8,250.05,50,22,1,2,2,2,0,0,828,5,9,26885.26,1799.95
7670,1443,250,2,9,137.52,0,50,0,0,0,1,2,0,806,36,8,22338.63,2112.48
4139,687,350,2,7,98.74,0,34,0,2,3,2,2,1,744,117,6,14051.63,2351.26
495,1931,350,0,6,1050.1384999999996,50,28,1,2,2,3,2,1,796,8,10,21347.12,1090.27
5202,1509,250,2,10,406.2,0,26,0,2,2,1,2,1,201,36,5,15724.23,2093.8
1324,490,150,1,6,145.24,100,62,0,2,3,0,2,1,489,66,4,6213.99,854.76
6401,1948,150,1,4,190.79,0,53,0,1,0,3,2,0,669,8,4,5526.11,409.21000000000004
1022,124,450,0,10,116.55,0,58,0,2,0,1,0,1,534,73,6,13155.39,3516.3334999999993
1083,141,350,0,6,693.21,0,56,0,0,3,3,1,1,108,27,8,24902.14,1406.79
5296,577,250,1,3,554.27,0,20,1,2,2,1,2,1,484,63,5,14021.72,195.73000000000002
9000,909,150,1,8,361.47,0,63,0,1,2,2,1,1,390,25,8,14137.39,838.53
1994,806,150,2,3,368.04,0,60,0,0,0,1,2,1,945,93,8,23480.56,81.95999999999998
1259,577,450,0,3,1050.1384999999996,0,20,1,2,2,1,2,1,484,63,5,14021.72,242.9000000000001
1077,933,350,2,10,178.26,0,59,1,2,3,3,2,1,221,19,9,21542.08,3321.74
8787,325,450,2,10,850.67,0,42,0,2,4,3,1,1,517,54,6,23327.07,3516.3334999999993
8277,319,350,2,6,253.16,0,57,1,1,4,3,1,1,399,18,8,26735.22,1846.84
8794,250,450,0,7,207.91,0,43,0,2,0,1,0,0,832,14,10,26885.26,2942.09
4473,830,450,1,7,941.82,0,29,0,2,0,1,0,0,275,4,9,25817.55,2208.18
6045,581,450,2,7,1050.1384999999996,0,28,1,2,3,1,2,0,49,154,5,10855.35,2074.66
7203,465,450,1,9,578.31,0,42,1,1,0,1,1,0,860,11,3,5476.928500000002,3471.69
1386,1961,250,0,6,488.31,0,25,0,0,2,2,1,1,301,38,4,12932.13,1011.69
4533,475,150,0,8,177.29,100,20,0,1,2,2,0,1,647,13,8,19677.05,1122.71
5785,654,250,0,10,944.11,150,45,0,0,2,3,0,1,179,30,4,14944.28,1705.8899999999999
1654,1237,250,2,4,915.91,0,28,1,0,0,3,2,0,695,10,5,17460.86,84.09000000000003
9574,144,150,2,7,410.83,100,63,0,0,2,3,1,0,250,46,5,13298.31,739.1700000000001
111,577,250,2,6,510.96,0,20,1,2,2,1,2,1,484,63,5,14021.72,989.04
213,594,250,1,6,17.79,50,51,1,0,3,0,1,1,49,165,7,17404.37,1532.21
9116,709,150,0,6,82.32,100,31,1,1,4,2,1,1,65,92,6,20694.78,917.6800000000001
5401,607,250,0,3,441.76,0,47,0,0,2,1,2,1,677,9,5,15285.64,308.24
6572,1580,250,1,4,89.61,0,53,1,2,2,3,1,1,421,74,6,12833.78,910.39
1854,1557,450,0,10,40.9,0,55,1,1,4,0,0,0,268,63,3,6406.03,3516.3334999999993
947,1857,450,2,6,177.52,0,44,1,2,0,1,1,0,679,6,7,7038.04,2522.48
7520,941,350,2,9,436.1,0,39,0,2,2,3,0,1,331,10,9,19418.0,2713.9
8072,1754,150,1,4,1050.1384999999996,0,60,0,0,0,0,2,1,88,47,10,26885.26,-258.5225
1992,1630,250,2,2,16.779000000000003,0,28,1,2,4,1,2,1,210,30,5,7971.23,488.6
7123,1399,350,2,9,733.96,150,59,1,0,3,2,0,0,660,71,10,26885.26,2566.04
3621,1268,250,0,5,538.76,0,29,1,0,3,2,1,0,597,8,6,10456.53,711.24
2115,1293,450,2,4,184.41,0,22,0,2,4,0,2,0,850,8,4,7638.139999999999,1615.59
3925,1393,250,2,4,175.25,150,58,0,0,2,2,0,0,486,23,6,16148.0,974.75
8655,277,150,1,6,26.16,0,26,0,1,1,0,0,0,642,43,7,26885.26,873.84
815,309,450,1,8,646.31,150,41,1,1,4,0,0,1,59,37,6,20762.99,3103.69
9420,1114,150,2,9,804.91,0,53,0,1,4,1,2,0,200,4,5,14354.03,545.09
27,267,450,0,3,404.28,150,21,0,0,1,0,0,0,565,8,5,11136.19,1095.72
8168,721,250,1,1,308.14,0,50,0,0,3,3,1,1,414,4,6,17254.42,-58.139999999999986
6688,1866,150,2,5,518.66,50,34,1,2,1,2,0,1,259,5,6,18235.870000000003,281.34000000000003
42,1781,350,2,1,16.779000000000003,50,26,0,2,1,3,1,1,568,39,10,24158.21,398.62
3568,756,350,0,5,1050.1384999999996,100,42,1,0,4,1,1,0,131,155,3,11261.46,795.76
1243,810,150,0,9,204.79,150,50,0,0,1,2,1,0,320,62,9,24728.24,1295.21
1805,57,250,2,8,798.27,0,63,0,1,2,1,2,1,631,68,6,18413.23,1201.73
6633,1216,250,0,3,321.0,50,20,0,2,1,0,0,1,197,115,4,11596.63,479.0
7957,1541,350,0,10,279.98,0,41,1,1,1,1,0,1,471,20,5,14093.68,3220.02
133,1509,250,0,9,688.69,0,26,0,2,2,1,2,1,201,36,5,15724.23,1561.31
3491,482,350,1,5,628.01,50,48,1,0,4,0,2,0,692,144,3,5476.928500000002,1171.99
6629,644,150,2,9,569.3,50,43,1,1,2,2,1,1,377,100,3,9688.54,830.7
4136,1191,250,2,7,225.4,100,42,1,2,3,0,2,1,49,57,8,26885.26,1624.6
1821,276,150,2,4,357.73,0,27,0,2,1,2,0,0,72,60,6,18555.51,242.26999999999998
3435,413,350,1,5,18.22,0,24,1,0,0,3,1,0,566,38,4,7104.01,1731.78
2691,1039,350,2,1,219.72,100,27,0,2,3,2,2,1,52,77,5,16950.98,230.28
9720,1028,350,1,4,804.54,0,49,1,1,3,1,1,0,445,4,4,13375.71,595.46
3142,546,450,2,6,36.84,50,59,1,2,0,2,2,1,76,33,5,11741.81,2713.16
6988,1550,150,1,4,965.4,50,60,1,1,4,0,0,0,920,80,8,22685.17,-258.5225
6735,1609,350,1,2,425.42,0,45,0,1,4,3,1,0,748,29,8,16160.1,274.58
1108,961,450,0,9,611.41,0,48,1,2,3,3,1,1,699,125,5,14473.92,3438.59
7251,395,150,2,3,253.45,50,60,0,1,1,1,1,0,870,46,7,23666.5,246.55
5288,954,150,2,5,443.22,0,53,1,2,1,2,0,0,945,165,4,11992.07,306.78
1872,306,350,1,1,16.779000000000003,0,62,1,1,4,1,0,0,328,103,9,15747.499999999998,343.67
6002,1640,450,0,8,50.61,0,23,0,2,3,3,0,1,576,100,4,5476.928500000002,3516.3334999999993
3355,45,150,2,4,647.5,100,58,1,1,0,3,1,1,598,53,7,16874.64,52.5
6828,86,250,2,5,808.02,0,58,1,2,1,2,2,1,864,10,5,14690.87,441.98
5187,851,450,0,1,909.78,0,60,1,0,1,1,0,0,96,165,8,26885.26,-258.5225
4240,1272,450,2,7,332.58,0,28,0,2,2,3,1,0,447,55,8,18874.61,2817.42
2440,43,150,0,6,118.29,0,28,0,1,4,0,0,0,909,33,5,11898.64,781.71
3108,354,450,2,6,471.93,0,30,1,1,2,1,2,0,617,12,7,16849.1,2228.07
8999,892,450,0,5,228.91,0,32,1,2,2,0,2,1,562,36,8,21301.86,2021.09
7469,1753,250,1,1,93.22,150,60,0,1,3,3,2,0,904,90,7,18721.56,306.78
1409,680,350,0,1,956.55,0,49,0,0,4,0,2,0,393,118,7,23059.65,-258.5225
4117,1725,150,0,5,234.19,0,33,1,2,2,1,0,1,214,14,7,19252.5,515.81
8060,855,350,1,6,119.87,0,20,0,0,4,0,0,0,629,27,5,11968.61,1980.13
1282,1969,250,0,10,641.26,0,57,1,0,3,3,1,0,49,31,3,8376.59,1858.74
1579,1861,450,2,3,130.95,100,32,0,0,3,0,0,1,189,20,5,14718.07,1319.05
1280,702,450,2,1,84.38,0,48,0,1,1,1,2,1,758,32,6,6671.57,365.62
8849,1234,350,2,1,167.38,0,34,0,0,1,3,1,1,852,80,5,5476.928500000002,182.62
5425,1296,250,0,2,925.18,0,35,1,0,3,1,0,0,414,74,4,13044.07,-258.5225
5179,719,350,0,3,16.779000000000003,50,50,1,2,1,0,0,1,525,26,6,11220.09,1096.44
9243,1502,350,0,7,83.73,0,35,1,0,2,3,2,1,212,64,3,12187.38,2366.27
3564,124,250,2,7,191.22,0,58,0,2,0,1,0,1,534,73,6,13155.39,1558.78
5996,27,350,1,9,132.7,150,22,1,2,3,2,0,0,503,59,6,10475.33,3167.3
5911,1049,350,2,4,183.19,0,22,1,2,4,0,2,1,319,13,6,19319.03,1216.81
568,1985,250,2,7,35.45,0,28,1,1,1,1,0,1,796,29,10,26885.26,1714.55
2403,1370,350,2,10,291.84,50,50,1,2,1,3,0,1,901,53,5,6159.42,3258.16
5526,1241,450,1,8,744.6,0,51,1,1,4,0,1,1,221,39,4,9708.98,2855.4
4072,41,350,1,6,102.98,0,37,1,1,0,1,0,0,693,40,8,26885.26,1997.02
4761,1824,150,1,2,506.73,150,27,1,1,3,1,1,1,49,59,7,19177.36,-56.73000000000002
5677,724,150,1,10,24.76,100,35,1,0,0,1,2,1,73,59,10,25059.78,1575.24
9278,1464,250,0,1,161.08,150,47,1,2,0,0,2,1,90,42,7,23740.75,238.92
1342,821,150,0,8,1050.1384999999996,0,46,1,1,3,3,1,1,137,44,10,26885.26,59.52999999999997
221,550,450,2,3,732.74,0,61,1,2,1,0,0,1,654,5,7,13942.01,617.26
6899,762,450,1,6,240.32,50,37,1,1,4,3,1,0,548,40,8,14400.16,2509.68
2948,749,350,0,6,399.14,0,27,1,1,4,2,1,0,710,72,6,12213.11,1700.8600000000001
6028,885,450,0,9,862.73,100,54,0,0,3,1,0,0,143,48,7,15373.7,3287.27
4480,1270,450,1,2,1050.1384999999996,0,44,1,0,4,0,1,1,365,5,4,14591.2,-258.5225
9330,1887,450,0,3,53.06,0,22,1,2,2,2,0,0,828,5,9,26885.26,1296.94
8731,1590,450,2,5,16.779000000000003,0,41,1,2,3,2,0,1,49,110,6,11671.31,2235.1
2446,499,150,1,1,59.84,0,49,1,1,4,1,2,1,727,141,5,11606.9,90.16
3968,1199,350,2,4,16.779000000000003,0,35,0,0,2,2,1,1,679,67,4,8970.04,1388.34
9529,1406,450,1,1,16.779000000000003,0,46,0,2,0,3,1,0,640,25,5,8230.78,438.52
5037,1323,150,0,4,329.54,0,27,1,0,3,0,1,0,654,75,5,9153.85,270.46
7116,1803,350,0,1,493.23,0,56,1,0,2,1,0,0,945,19,3,5594.31,-143.23000000000002
6745,144,450,1,7,886.9,0,63,0,0,2,3,1,0,250,46,5,13298.31,2263.1
9902,732,450,2,2,1006.3,0,34,0,1,3,0,1,0,806,55,7,15694.33,-106.29999999999995
600,385,250,0,10,513.02,50,38,1,2,4,2,2,0,49,14,9,22995.57,2036.98
3949,810,350,2,5,836.26,100,50,0,0,1,2,1,0,320,62,9,24728.24,1013.74
6225,147,450,0,3,148.9,0,30,1,1,3,2,0,1,225,101,7,12795.28,1201.1
9467,332,150,0,10,1050.1384999999996,150,38,0,2,0,0,0,1,537,6,6,14117.34,195.55999999999995
489,1421,250,1,2,324.47,150,24,0,0,0,1,1,1,252,42,7,15045.92,325.53
9656,1012,450,1,3,53.91,150,47,1,1,1,2,1,0,324,7,7,18183.62,1446.09
5285,1455,350,2,7,193.63,50,31,0,0,1,2,0,1,103,4,4,7813.77,2306.37
8975,1927,250,1,2,304.4,0,26,1,1,1,0,1,1,411,37,5,14332.72,195.60000000000002
1748,1596,350,1,5,243.34,0,39,1,0,3,1,0,1,358,93,5,12791.92,1506.66
7288,339,150,1,5,160.69,0,20,0,2,0,0,1,0,490,70,6,12494.16,589.31
726,219,450,0,8,179.28,100,50,1,2,0,0,0,0,49,131,7,19358.99,3516.3334999999993
4665,880,350,2,3,74.06,0,27,0,2,4,0,1,1,929,18,9,16177.34,975.94
5955,860,250,0,3,232.17,0,48,1,1,3,2,1,1,311,51,8,24223.04,517.83
4173,1570,450,2,1,812.9,0,37,1,1,4,2,2,1,735,62,5,14607.55,-258.5225
1530,446,250,2,7,25.65,50,33,0,1,1,0,0,1,801,30,9,23714.9,1774.35
1553,708,450,0,3,73.19,0,46,1,0,2,1,2,0,434,40,4,11525.26,1276.81
4027,1034,250,2,6,464.38,0,35,0,0,2,1,2,0,715,5,10,19926.38,1035.62
493,1872,450,2,9,102.99,100,55,1,2,2,0,2,1,179,14,5,12990.26,3516.3334999999993
7495,467,450,0,2,236.89,0,20,0,1,4,2,2,1,673,75,5,8904.73,663.11
5872,976,450,1,9,115.75,100,36,1,1,4,0,0,0,480,28,5,9742.21,3516.3334999999993
2877,253,150,1,6,716.92,50,53,1,2,0,3,0,1,438,150,3,9008.43,233.08000000000004
5295,918,150,0,10,91.89,0,33,1,2,0,1,0,1,654,46,6,8824.52,1408.11
2585,84,150,2,2,662.99,0,26,1,0,3,0,1,0,479,23,8,22853.64,-258.5225
9270,592,450,2,9,35.97,0,53,1,0,0,3,2,1,305,23,9,18701.78,3516.3334999999993
8619,1477,250,2,4,431.95,0,50,1,0,1,0,2,1,170,4,6,15308.24,568.05
1463,1281,250,2,10,205.64,0,63,1,1,1,2,0,1,840,91,4,6903.19,2294.36
8394,1693,150,0,8,265.55,0,56,1,2,1,2,1,0,945,56,8,24182.32,934.45
7505,1399,150,1,6,368.55,100,59,1,0,3,2,0,0,660,71,10,26885.26,631.45
2551,543,350,2,10,1011.82,100,26,1,1,4,2,1,1,795,31,4,7397.65,2588.18
6612,1735,450,0,5,469.11,0,24,0,2,3,1,0,0,497,4,10,20294.92,1780.8899999999999
3323,673,450,1,8,1050.1384999999996,0,24,1,2,3,1,0,1,945,4,9,24304.77,2260.95
6886,700,350,1,8,136.9,0,33,0,0,3,2,1,1,498,24,5,11690.32,2663.1
1430,180,450,0,9,589.73,0,47,1,0,4,0,2,1,186,78,4,12011.74,3460.27
7295,1726,350,1,9,977.66,150,47,0,0,3,2,0,0,326,99,6,23822.29,2322.34
9045,1868,150,1,7,287.72,0,59,1,1,1,3,2,0,352,33,4,8741.09,762.28
4381,1865,250,1,6,184.07,0,46,1,1,2,3,2,0,561,5,5,6994.16,1315.93
275,1853,250,1,4,59.42,50,44,0,1,2,2,2,1,223,21,7,18085.71,990.58
9951,668,150,0,2,188.32,0,34,1,0,1,3,2,1,597,32,6,20634.85,111.68
9369,1962,350,2,6,402.6,150,50,1,2,0,2,1,0,879,165,3,5476.928500000002,1847.4
3184,238,450,2,8,456.66,0,39,1,1,2,0,2,0,49,36,3,5476.928500000002,3143.34
417,67,150,2,10,1027.06,100,41,0,2,0,1,2,1,238,114,4,13370.22,572.94
2920,1900,450,1,9,16.779000000000003,0,49,0,2,2,2,2,1,936,86,5,16287.59,3516.3334999999993
6705,1294,250,1,5,886.28,50,22,0,1,4,3,0,0,237,55,7,20957.51,413.72
4006,1634,350,1,5,70.94,0,38,0,2,0,3,1,1,546,165,3,6187.4800000000005,1679.06
9721,1523,350,1,2,97.78,0,28,1,2,4,2,2,1,766,64,7,16634.95,602.22
5807,1618,350,2,1,373.19,50,33,1,1,2,0,2,0,278,4,7,18332.96,26.810000000000002
4846,655,350,0,10,297.51,0,57,1,0,3,2,1,1,307,20,9,21094.04,3202.49
1706,972,450,0,6,227.01,100,34,0,1,4,3,2,1,234,120,4,11387.27,2572.99
9746,45,450,1,8,897.03,50,58,1,1,0,3,1,1,598,53,7,16874.64,2752.9700000000003
409,1042,250,1,2,435.23,0,22,0,2,0,0,1,1,740,101,6,21160.77,64.76999999999998
7028,1618,150,0,9,76.2,50,33,1,1,2,0,2,0,278,4,7,18332.96,1323.8
2062,880,350,1,3,305.58,50,27,0,2,4,0,1,1,929,18,9,16177.34,794.4200000000001
2141,1855,350,2,2,109.06,0,58,1,2,3,2,0,0,52,142,6,14071.14,590.94
6091,1576,350,2,2,99.67,0,37,1,1,0,3,1,1,419,54,8,16448.79,600.33
5817,1175,250,2,2,295.35,100,38,0,2,2,2,1,0,131,13,6,15299.11,304.65
8145,301,150,2,1,635.48,0,32,0,2,4,2,2,1,526,31,7,18717.18,-258.5225
4241,1906,450,2,10,657.63,50,36,1,0,1,2,1,1,289,101,6,16877.34,3516.3334999999993
9736,1229,450,0,2,471.78,0,34,0,2,4,2,1,1,249,9,10,21454.18,428.22
8005,512,450,0,1,364.72,50,28,0,1,3,3,1,0,318,4,8,12833.31,135.27999999999997
704,151,250,1,3,701.06,0,33,1,2,1,1,0,1,439,29,7,21947.75,48.940000000000055
9236,603,150,0,4,1050.1384999999996,0,24,0,1,1,0,2,1,223,10,8,20263.13,-258.5225
6162,504,450,2,8,30.59,0,36,0,2,1,1,1,1,318,37,6,13723.16,3516.3334999999993
8774,1293,350,1,10,294.71,100,22,0,2,4,0,2,0,850,8,4,7638.139999999999,3305.29
4285,1968,350,0,7,759.44,150,60,0,0,3,0,1,1,227,115,3,5476.928500000002,1840.56
1089,1114,250,2,10,633.1,150,53,0,1,4,1,2,0,200,4,5,14354.03,2016.9
3766,740,450,0,10,195.9,50,36,1,1,4,3,0,0,715,36,4,7448.339999999999,3516.3334999999993
8819,1399,250,2,2,331.42,0,59,1,0,3,2,0,0,660,71,10,26885.26,168.57999999999998
4412,587,450,2,6,71.88,100,49,1,0,3,3,1,1,433,9,6,15183.65,2728.12
6660,974,150,1,2,184.08,150,35,1,1,3,3,1,0,49,66,4,7203.03,265.91999999999996
4281,1123,250,1,2,227.78,0,20,1,2,1,2,1,0,945,4,7,16152.28,272.22
1937,1068,450,2,3,394.2,0,48,1,0,3,0,1,0,49,62,5,15177.24,955.8
5682,980,150,1,3,363.57,0,38,1,0,0,2,1,0,239,35,6,19869.79,86.43
4200,1742,150,0,9,264.94,50,39,0,1,1,3,1,1,942,54,6,14460.42,1135.06
7305,71,250,0,7,64.13,100,38,1,0,2,3,1,0,933,4,10,26885.26,1785.87
4008,1176,150,1,8,78.88,0,20,1,2,0,0,1,1,138,165,5,6932.08,1121.12
8483,64,150,2,9,296.32,150,22,0,0,0,1,0,1,877,43,9,26885.26,1203.68
7809,1205,150,2,1,53.31,0,56,1,0,1,1,0,0,77,165,3,5476.928500000002,96.69
9079,201,250,0,10,104.46,100,42,0,2,0,3,0,1,512,114,7,15057.05,2495.54
1161,427,350,0,5,16.779000000000003,0,37,1,2,3,1,1,1,311,42,10,26885.26,1744.05
5595,13,450,0,5,16.779000000000003,150,32,1,0,4,3,2,1,539,125,7,18063.94,2387.5
4174,1462,150,1,4,279.14,0,39,0,0,1,2,0,1,711,33,6,19596.78,320.86
3779,1807,150,1,4,401.62,0,29,0,2,3,3,0,0,487,19,7,12738.85,198.38
2138,922,250,2,2,144.82,0,49,0,2,2,0,0,1,449,119,6,17909.85,355.18
7735,279,150,0,6,220.85,0,38,0,2,2,3,1,0,455,4,3,10411.24,679.15
2419,602,250,2,3,356.87,150,62,0,0,2,0,0,0,491,43,4,12057.49,543.13
2645,100,250,1,8,407.04,150,24,1,2,4,2,1,0,447,66,6,16493.1,1742.96
2477,1973,150,0,2,125.24,0,23,1,1,1,3,0,0,663,30,8,22398.13,174.76
6574,1432,450,0,9,690.33,0,36,0,1,4,3,1,1,303,4,9,21003.33,3359.67
5396,1032,450,0,8,913.34,0,48,1,0,3,3,1,0,198,52,5,10639.08,2686.66
4101,887,350,0,10,663.23,150,33,1,0,0,1,1,1,828,16,7,17815.88,2986.77
518,378,150,2,3,163.17,0,29,1,1,3,0,1,1,780,45,4,10739.29,286.83000000000004
4836,241,150,2,10,965.64,0,39,1,0,3,0,1,1,175,165,4,11091.07,534.36
3957,149,450,2,5,596.42,0,50,0,2,1,2,1,1,945,21,3,9990.82,1653.58
2513,1417,250,1,2,50.14,0,44,1,2,1,3,2,0,561,32,8,15125.05,449.86
7418,947,350,0,2,1050.1384999999996,0,48,0,1,3,3,2,0,342,23,6,11887.38,-258.5225
1284,1906,350,2,1,254.31,150,36,1,0,1,2,1,1,289,101,6,16877.34,245.69
2164,264,150,1,5,227.81,0,61,0,1,0,2,0,0,56,57,6,14977.75,522.19
9563,621,150,0,2,230.26,50,43,0,0,4,0,1,0,931,76,5,14313.29,119.74000000000001
4715,1656,150,0,1,34.18,150,26,0,2,4,1,1,0,75,63,4,8050.97,265.82
5427,1490,150,1,1,749.33,150,63,0,1,2,2,2,1,945,165,5,11202.32,-258.5225
6167,1511,150,2,5,218.07,50,44,1,1,1,0,0,1,786,32,7,23457.88,581.9300000000001
3451,1697,250,2,4,248.46,0,50,0,0,0,2,2,1,49,52,7,16428.98,751.54
6856,424,450,2,8,361.5,0,44,1,2,4,1,0,0,869,25,8,23645.07,3238.5
5049,339,150,0,4,658.29,100,20,0,2,0,0,1,0,490,70,6,12494.16,41.710000000000036
3095,1814,450,0,1,760.09,0,39,1,1,3,3,2,1,880,132,7,25683.24,-258.5225
182,1786,450,1,1,16.779000000000003,0,60,1,1,1,3,0,1,94,12,7,10440.71,440.06
5360,1678,450,0,7,284.89,150,28,1,2,2,2,2,0,671,5,5,16504.77,3015.11
1162,746,250,1,6,848.23,0,45,1,0,3,1,0,1,836,52,3,10892.96,651.77
3806,268,450,1,7,325.37,0,59,1,0,1,1,1,1,287,120,5,16033.69,2824.63
3674,1196,150,2,6,686.4,0,38,1,0,1,2,1,1,49,4,5,13580.38,213.60000000000002
216,519,150,0,9,60.75,50,27,0,0,1,3,0,1,667,6,8,17416.5,1339.25
5089,786,350,1,1,388.27,0,20,1,1,3,1,0,0,599,4,7,22064.47,-38.26999999999998
5850,869,150,0,10,122.31,150,29,0,1,2,0,1,0,168,15,5,9249.9,1527.69
5609,1707,450,1,8,16.779000000000003,0,60,0,2,2,2,0,0,147,28,3,5476.928500000002,3516.3334999999993
219,103,250,1,3,802.28,100,57,1,0,4,3,1,1,624,71,5,11640.32,47.72000000000003
6127,677,450,1,3,1035.83,0,57,0,1,3,0,1,1,307,22,6,21018.69,314.1700000000001
9104,400,350,1,1,16.779000000000003,0,20,0,1,3,0,1,0,121,11,5,7920.860000000001,349.25
9878,883,450,1,4,852.1,100,50,0,0,2,0,1,1,902,17,8,24892.12,1047.9
7020,1839,350,2,3,1050.1384999999996,0,45,0,1,3,1,1,0,255,100,8,24241.47,-170.9000000000001
7587,1187,250,0,10,372.3,50,22,0,2,0,2,2,0,133,165,6,18644.74,2177.7
5451,1713,350,0,4,568.02,50,50,1,1,1,2,0,1,264,30,7,19492.48,881.98
3734,262,350,2,7,38.9,100,21,1,1,3,1,1,0,653,44,5,16065.49,2511.1
1241,1115,450,1,1,28.84,100,55,1,0,2,1,2,0,49,157,3,5476.928500000002,521.16
8548,630,150,2,6,202.88,100,20,0,0,1,3,1,0,402,9,6,15693.99,797.12
658,1042,150,2,4,203.34,0,22,0,2,0,0,1,1,740,101,6,21160.77,396.65999999999997
9727,900,450,0,9,93.96,0,20,0,1,1,2,0,0,68,30,4,5476.928500000002,3516.3334999999993
2488,1351,150,0,6,767.6,150,43,0,1,3,0,0,0,783,5,4,9462.95,282.4
2979,468,250,2,3,155.28,0,49,1,2,0,1,2,1,920,76,3,6709.299999999999,594.72
6711,924,250,1,9,492.51,0,45,1,1,0,0,1,1,871,37,3,5476.928500000002,1757.49
1466,123,350,2,9,63.33,0,32,1,0,3,3,2,1,512,17,10,26392.19,3086.67
9625,160,350,1,8,151.17,150,36,1,0,1,2,1,0,637,139,3,6466.99,2798.83
392,402,250,0,5,627.12,150,57,0,1,3,1,2,1,465,4,5,19445.93,772.88
5026,161,450,2,10,241.58,0,20,1,0,1,0,2,1,774,4,10,26577.67,3516.3334999999993
4509,249,150,2,3,387.38,0,59,0,2,2,3,0,1,725,84,4,6921.87,62.620000000000005
2193,1983,350,0,8,1037.19,0,23,1,1,1,3,0,1,524,26,4,13241.44,1762.81
9884,174,350,0,7,572.0,0,28,1,2,0,1,0,1,454,34,4,12131.72,1878.0
1093,762,150,0,5,572.89,0,37,1,1,4,3,1,0,548,40,8,14400.16,177.11
5633,1172,350,2,4,372.83,0,45,0,0,4,1,0,0,757,60,6,16266.7,1027.17
6542,1118,150,0,1,233.55,50,28,0,1,3,3,2,1,54,151,5,12619.73,-33.55000000000001
6022,754,350,2,3,16.779000000000003,150,33,1,0,2,1,0,0,49,17,9,26885.26,1189.96
53,32,450,0,5,965.63,0,36,0,2,4,0,1,0,586,21,5,15661.36,1284.37
2670,1735,450,2,7,435.37,0,24,0,2,3,1,0,0,497,4,10,20294.92,2714.63
1596,1636,450,0,2,903.52,0,42,0,2,4,3,2,0,102,21,8,21585.97,-3.519999999999982
73,1286,250,2,3,85.0,50,45,0,2,3,2,1,0,563,19,5,6461.06,715.0
9228,406,350,2,6,492.1,0,20,1,2,2,1,0,0,492,78,4,13279.8,1607.9
5828,969,250,2,4,1050.1384999999996,0,57,0,0,0,1,0,0,546,25,7,20339.96,-233.06999999999994
7136,642,250,2,8,196.2,50,40,1,2,2,1,1,0,339,96,5,18593.1,1853.8
7958,1166,150,0,7,947.04,50,20,1,0,1,0,1,0,411,15,3,12915.23,152.96000000000004
1449,1183,350,2,1,407.19,0,31,0,2,4,0,1,1,237,4,9,22784.47,-57.19
9886,1905,450,1,6,186.36,0,53,1,1,3,1,1,1,619,40,6,7891.83,2513.64
6823,1576,250,0,1,917.19,0,37,1,1,0,3,1,1,419,54,8,16448.79,-258.5225
6945,1333,350,2,10,326.95,0,29,1,0,4,2,0,1,484,93,4,8081.15,3173.05
3182,1941,150,2,7,289.09,0,28,0,1,2,0,2,1,88,37,5,16274.25,760.9100000000001
5861,1935,450,0,3,237.36,100,34,1,2,1,3,2,1,149,141,6,14541.42,1212.6399999999999
3186,1233,450,2,10,753.21,0,41,0,0,1,2,1,1,343,60,6,13441.71,3516.3334999999993
3466,210,450,1,10,167.25,0,38,1,1,0,0,1,1,841,83,3,11642.03,3516.3334999999993
5821,654,450,1,3,1050.1384999999996,100,45,0,0,2,3,0,1,179,30,4,14944.28,375.1700000000001
3343,289,150,0,3,451.97,0,20,0,1,2,1,2,0,899,6,7,15840.66,-1.9700000000000273
7378,765,150,1,3,827.57,0,39,0,2,0,0,2,0,680,118,3,6348.18,-258.5225
3478,1756,250,1,1,520.75,0,63,1,2,4,0,0,0,507,58,3,9582.46,-258.5225
2418,343,450,2,6,117.4,0,60,0,2,4,2,1,1,243,147,4,10832.94,2582.6
1079,562,150,0,5,1007.4,0,28,1,0,0,3,0,0,237,4,6,18372.32,-257.4
68,851,450,2,8,155.0,0,60,1,0,1,1,0,0,96,165,8,26885.26,3445.0
372,608,450,2,3,18.6,150,27,1,1,3,2,0,1,213,21,6,14526.14,1481.4
5525,1468,450,2,10,387.52,0,36,1,1,0,2,1,1,509,25,5,15954.29,3516.3334999999993
1380,1431,250,1,2,297.95,100,56,1,0,2,2,2,1,150,45,10,26885.26,302.05
3710,1656,450,2,6,737.46,0,26,0,2,4,1,1,0,75,63,4,8050.97,1962.54
7588,133,350,0,3,1050.1384999999996,0,38,0,2,4,2,1,0,532,72,3,13573.86,-73.82999999999993
9687,1438,150,0,10,151.66,0,22,1,2,4,0,0,0,623,76,7,20157.11,1348.34
1465,1806,250,2,3,408.71,0,63,0,2,1,1,0,1,446,7,4,11856.62,341.29
