Transaction_ID,Customer_ID,Ticket_Price,Category,Quantity,Discount_Applied,Snack_Amount,Age,Gender,Location,Preferred_Snacks,Visitation_Frequency,Membership_Type,Membership_Status,Loyalty_Points,Recency,Frequency,Monetary,Amount
TXN1894136,CUST01838,250,Ticket,7,661.88,0,39,Female,Tier_3,Popcorn,Weekly,Premium,Non-Member,940,86,3,9978.67,1088.12
TXN2676380,CUST00780,250,Snacks,4,1021.84,0,26,Male,Tier_2,Nachos,Weekly,Gold,Non-Member,984,45,7,21633.49,-21.840000000000032
TXN9438922,CUST01465,250,Snacks,6,562.27,150,58,Female,Tier_3,Nachos,Quarterly,Gold,Non-Member,403,88,5,17090.06,1087.73
TXN5950861,CUST01283,250,Ticket,1,24.52,0,23,Male,Tier_3,Samosa,Monthly,Gold,Non-Member,686,65,5,10276.36,225.48
TXN2364501,CUST01122,150,Snacks,6,237.17,0,38,Male,Tier_2,Samosa,Weekly,Gold,Non-Member,413,139,5,12017.88,662.83
TXN3550124,CUST00257,150,Merchandise,10,312.22,0,31,Female,Tier_2,Popcorn,Yearly,Basic,Non-Member,843,124,7,21174.63,1187.78
TXN5029961,CUST01585,250,Ticket,3,280.29,0,37,Male,Tier_2,Cold Drink,Yearly,Gold,Non-Member,419,54,8,16448.79,469.71
TXN6919817,CUST01518,450,Merchandise,1,454.54,0,26,Female,Tier_3,Nachos,Quarterly,Premium,Non-Member,201,36,5,15724.23,-4.5400000000000205
TXN9915144,CUST01308,350,Ticket,5,626.77,0,53,Female,Tier_2,Ice Cream,Weekly,Basic,Member,704,10,5,13197.84,1123.23
TXN7200434,CUST01217,250,Ticket,5,568.45,0,59,Male,Tier_1,Popcorn,Weekly,Basic,Member,314,34,8,23826.83,681.55
TXN7202735,CUST01400,150,Snacks,3,29.83,0,58,Female,Tier_1,Nachos,Weekly,Basic,Member,486,23,6,16148.0,420.17
TXN8607265,CUST01493,250,Snacks,8,46.66,0,50,Female,Tier_1,Samosa,Weekly,Premium,Member,280,8,7,10168.97,1953.34
TXN2005085,CUST01293,150,Merchandise,4,849.88,50,45,Female,Tier_3,Popcorn,Weekly,Gold,Member,563,19,5,6461.06,-199.88
TXN8221154,CUST00633,250,Ticket,4,371.5,0,36,Female,Tier_1,Nachos,Weekly,Premium,Member,984,104,4,8431.92,628.5
TXN6376385,CUST01769,150,Snacks,3,1204.27,0,37,Male,Tier_2,Ice Cream,Yearly,Gold,Member,208,29,5,16921.989999999998,-754.27
TXN4102599,CUST01630,250,Snacks,1,49.32,50,43,Female,Tier_2,Popcorn,Weekly,Premium,Non-Member,220,31,4,14838.35,250.68
TXN6605531,CUST01012,150,Merchandise,1,233.32,0,63,Male,Tier_3,Nachos,Quarterly,Premium,Non-Member,538,53,6,14716.39,-83.32
TXN8934731,CUST01149,150,Merchandise,8,301.25,100,24,Male,Tier_2,Ice Cream,Monthly,Basic,Non-Member,758,45,7,23517.03,998.75
TXN3287651,CUST01782,350,Ticket,1,674.71,0,20,Female,Tier_3,Cold Drink,Weekly,Basic,Non-Member,138,66,6,22037.84,-324.71000000000004
TXN4040812,CUST00637,350,Merchandise,9,166.67,0,61,Male,Tier_3,Ice Cream,Yearly,Basic,Member,213,57,5,13005.17,2983.33
TXN4901179,CUST00794,350,Snacks,10,699.4,150,62,Male,Tier_2,Ice Cream,Weekly,Gold,Non-Member,838,43,6,10677.28,2950.6
TXN4334151,CUST01254,250,Ticket,2,450.1,150,41,Male,Tier_1,Popcorn,Quarterly,Gold,Member,791,31,5,9549.51,199.89999999999998
TXN5211224,CUST00012,250,Merchandise,1,323.44,100,53,Female,Tier_1,Nachos,Weekly,Premium,Non-Member,624,25,6,16333.14,26.560000000000002
TXN2872664,CUST01138,250,Merchandise,8,176.24,0,24,Male,Tier_3,Popcorn,Monthly,Basic,Non-Member,343,159,4,9972.81,1823.76
TXN9262399,CUST01379,150,Snacks,1,136.65,0,26,Male,Tier_3,Popcorn,Weekly,Premium,Non-Member,590,55,5,11704.31,13.349999999999994
TXN1849794,CUST00042,150,Merchandise,4,728.95,0,37,Male,Tier_2,Cold Drink,Quarterly,Basic,Member,693,40,8,29457.94,-128.95000000000005
TXN6027545,CUST01317,450,Snacks,10,271.25,50,38,Female,Tier_2,Cold Drink,Weekly,Gold,Non-Member,867,7,7,24534.2,4278.75
TXN7984588,CUST00148,350,Merchandise,5,112.29,0,65,Male,Tier_2,Nachos,Yearly,Gold,Non-Member,784,111,6,10951.36,1637.71
TXN6052430,CUST00437,450,Snacks,1,1063.87,0,25,Female,Tier_3,Popcorn,Monthly,Basic,Member,323,15,7,25125.37,-613.8699999999999
TXN3440861,CUST01136,150,Snacks,8,96.55,0,49,Female,Tier_3,Cold Drink,Monthly,Gold,Non-Member,707,31,5,9241.33,1103.45
TXN4787208,CUST01005,450,Ticket,4,168.12,50,26,Male,Tier_2,Cold Drink,Monthly,Basic,Non-Member,95,62,7,17875.46,1681.88
TXN6124775,CUST01094,450,Ticket,9,509.85,0,45,Female,Tier_2,Ice Cream,Monthly,Gold,Non-Member,859,11,8,20142.8,3540.15
TXN3798886,CUST01961,250,Ticket,8,68.76,50,62,Female,Tier_2,Ice Cream,Monthly,Gold,Member,778,55,4,10461.4,1981.24
TXN3359000,CUST01796,350,Ticket,6,90.91,50,63,Female,Tier_1,Samosa,Quarterly,Gold,Non-Member,90,21,12,34313.79,2059.09
TXN7152313,CUST00538,150,Ticket,4,45.42,0,52,Male,Tier_1,Cold Drink,Quarterly,Gold,Non-Member,116,5,9,22545.58,554.58
TXN5687581,CUST01327,150,Snacks,2,285.32,0,28,Female,Tier_1,Samosa,Monthly,Gold,Member,806,9,8,18759.75,14.680000000000007
TXN9188536,CUST00462,350,Merchandise,10,25.35,150,27,Male,Tier_1,Nachos,Monthly,Premium,Member,241,204,6,13592.21,3624.65
TXN9961525,CUST00187,150,Merchandise,3,96.78,0,47,Female,Tier_1,Cold Drink,Yearly,Premium,Member,989,178,3,5538.19,353.22
TXN2202799,CUST00307,450,Ticket,6,96.84,0,40,Female,Tier_2,Cold Drink,Yearly,Gold,Non-Member,66,28,9,22060.82,2603.16
TXN1986754,CUST00967,350,Snacks,7,103.18,0,39,Male,Tier_3,Samosa,Monthly,Premium,Member,261,87,7,15325.46,2346.82
TXN6930723,CUST00235,450,Merchandise,9,10.9,100,63,Female,Tier_1,Ice Cream,Yearly,Gold,Member,461,144,8,19800.03,4139.1
TXN3265190,CUST01157,250,Merchandise,7,456.89,0,42,Male,Tier_3,Popcorn,Weekly,Basic,Non-Member,418,28,5,12885.76,1293.1100000000001
TXN5345442,CUST01309,150,Merchandise,3,877.58,100,41,Female,Tier_2,Samosa,Monthly,Gold,Member,181,55,3,5851.88,-327.58000000000004
TXN8593694,CUST00650,350,Snacks,10,353.18,0,37,Male,Tier_2,Popcorn,Weekly,Basic,Member,311,38,6,18309.58,3146.82
TXN9184627,CUST00037,250,Ticket,4,302.6,0,49,Female,Tier_3,Samosa,Quarterly,Premium,Member,654,88,4,11715.26,697.4
TXN4868835,CUST01548,150,Ticket,7,42.5,0,57,Male,Tier_3,Samosa,Monthly,Basic,Member,612,19,7,10590.09,1007.5
TXN1972955,CUST01329,350,Merchandise,1,85.69,50,48,Male,Tier_3,Samosa,Quarterly,Premium,Non-Member,893,38,3,4928.9,314.31
TXN5021952,CUST00306,150,Ticket,6,587.48,100,18,Male,Tier_1,Ice Cream,Weekly,Basic,Member,597,6,6,18812.14,412.52
TXN5432564,CUST00978,350,Merchandise,7,158.99,50,58,Female,Tier_2,Popcorn,Quarterly,Premium,Member,586,81,3,6133.610000000001,2341.01
TXN7711703,CUST00204,250,Snacks,9,57.96,0,53,Male,Tier_2,Nachos,Quarterly,Gold,Non-Member,153,9,8,17097.75,2192.04
TXN4554123,CUST01265,250,Snacks,10,945.04,100,34,Female,Tier_3,Samosa,Weekly,Basic,Member,524,51,3,8645.470000000001,1654.96
TXN4294621,CUST00974,250,Merchandise,6,932.73,0,57,Female,Tier_1,Cold Drink,Quarterly,Basic,Member,546,25,7,20339.96,567.27
TXN6446890,CUST01520,250,Merchandise,3,1005.66,0,44,Male,Tier_2,Ice Cream,Monthly,Basic,Non-Member,786,32,7,23457.88,-255.65999999999997
TXN9817825,CUST01956,250,Snacks,1,99.69,0,41,Female,Tier_1,Cold Drink,Yearly,Gold,Non-Member,466,16,5,14134.19,150.31
TXN2547731,CUST01195,450,Snacks,3,42.31,150,62,Male,Tier_2,Ice Cream,Monthly,Gold,Member,680,26,4,11228.54,1457.69
TXN5646615,CUST00715,350,Snacks,3,17.98,100,24,Male,Tier_2,Samosa,Weekly,Premium,Non-Member,344,35,4,10933.66,1132.02
TXN4755522,CUST00462,450,Merchandise,8,708.02,50,27,Male,Tier_1,Nachos,Monthly,Premium,Member,241,204,6,13592.21,2941.98
TXN7690449,CUST00943,350,Ticket,1,659.99,0,35,Female,Tier_3,Cold Drink,Weekly,Gold,Non-Member,941,77,3,8330.619999999999,-309.99
TXN8813211,CUST00080,250,Ticket,9,623.53,0,39,Male,Tier_1,Cold Drink,Quarterly,Basic,Member,287,193,5,12346.36,1626.47
TXN9231620,CUST01025,350,Snacks,3,26.35,0,58,Female,Tier_2,Cold Drink,Weekly,Basic,Non-Member,14,63,4,11501.72,1023.65
TXN7443037,CUST01520,450,Merchandise,10,763.84,50,44,Male,Tier_2,Ice Cream,Monthly,Basic,Non-Member,786,32,7,23457.88,3786.16
TXN2965397,CUST00673,350,Merchandise,10,555.26,100,48,Female,Tier_2,Ice Cream,Quarterly,Basic,Non-Member,816,1,7,22329.33,3044.74
TXN7910876,CUST01600,350,Ticket,5,37.73,150,44,Female,Tier_2,Nachos,Quarterly,Premium,Member,107,11,6,9099.65,1862.27
TXN3746334,CUST01552,250,Merchandise,2,239.01,50,34,Female,Tier_2,Cold Drink,Yearly,Basic,Non-Member,766,3,10,25694.99,310.99
TXN1680704,CUST01860,450,Merchandise,3,759.99,50,52,Female,Tier_1,Ice Cream,Yearly,Gold,Non-Member,77,20,7,13591.17,640.01
TXN8161806,CUST01326,450,Snacks,7,142.35,50,26,Female,Tier_1,Popcorn,Monthly,Gold,Non-Member,378,16,6,11855.27,3057.65
TXN5004432,CUST00974,150,Ticket,8,430.57,0,57,Female,Tier_1,Cold Drink,Quarterly,Basic,Member,546,25,7,20339.96,769.4300000000001
TXN5625498,CUST00019,250,Merchandise,9,212.39,0,49,Female,Tier_3,Popcorn,Yearly,Gold,Member,43,59,5,11848.45,2037.6100000000001
TXN6324704,CUST00941,250,Ticket,8,729.54,150,35,Female,Tier_1,Ice Cream,Quarterly,Basic,Non-Member,991,13,6,22642.87,1420.46
TXN9431075,CUST01746,450,Ticket,3,514.79,0,24,Female,Tier_3,Popcorn,Quarterly,Basic,Member,497,3,10,20294.92,835.21
TXN5378377,CUST00874,250,Merchandise,3,865.31,0,29,Female,Tier_2,Nachos,Monthly,Gold,Member,168,15,5,9249.9,-115.30999999999995
TXN4012120,CUST00350,350,Snacks,7,105.6,100,25,Male,Tier_3,Samosa,Weekly,Basic,Non-Member,184,52,4,13889.54,2444.4
TXN8935180,CUST00190,350,Merchandise,7,661.57,100,55,Female,Tier_2,Nachos,Weekly,Premium,Non-Member,697,111,10,27264.94,1888.4299999999998
TXN9352857,CUST01994,350,Ticket,9,167.0,0,34,Female,Tier_1,Nachos,Quarterly,Premium,Non-Member,266,27,9,19716.87,2983.0
TXN9758437,CUST01985,150,Merchandise,2,164.69,0,35,Male,Tier_1,Popcorn,Monthly,Premium,Member,838,38,4,14664.95,135.31
TXN7798481,CUST00933,350,Snacks,5,114.44,0,22,Male,Tier_3,Nachos,Weekly,Gold,Member,94,131,5,13728.09,1635.56
TXN5393349,CUST01164,450,Ticket,6,327.65,0,63,Male,Tier_2,Ice Cream,Yearly,Basic,Member,327,29,5,13092.84,2372.35
TXN3238259,CUST01542,350,Snacks,3,611.35,150,49,Male,Tier_2,Cold Drink,Yearly,Basic,Non-Member,768,75,8,23267.83,588.65
TXN5214584,CUST01469,150,Merchandise,2,644.24,0,46,Female,Tier_3,Popcorn,Monthly,Premium,Member,671,20,8,28589.52,-344.24
TXN4897397,CUST01004,150,Ticket,8,790.58,150,57,Female,Tier_3,Nachos,Monthly,Basic,Member,366,59,9,25850.27,559.42
TXN1779833,CUST00785,250,Ticket,4,34.57,100,19,Male,Tier_2,Popcorn,Yearly,Gold,Member,955,22,7,10479.18,1065.43
TXN3193452,CUST01584,250,Ticket,6,71.35,0,55,Male,Tier_1,Cold Drink,Weekly,Premium,Non-Member,635,112,2,3683.35,1428.65
TXN3771491,CUST00208,350,Merchandise,3,674.49,0,59,Male,Tier_2,Popcorn,Monthly,Basic,Non-Member,907,134,4,11815.23,375.51
TXN1389032,CUST01518,350,Snacks,1,865.44,0,26,Female,Tier_3,Nachos,Quarterly,Premium,Non-Member,201,36,5,15724.23,-515.44
TXN4174153,CUST01811,450,Snacks,3,136.23,0,20,Male,Tier_3,Cold Drink,Monthly,Premium,Non-Member,956,111,3,7276.71,1213.77
TXN7534417,CUST00911,450,Merchandise,4,393.03,0,46,Male,Tier_3,Samosa,Weekly,Gold,Member,752,94,5,13284.65,1406.97
TXN3965448,CUST01697,250,Merchandise,8,516.7,50,57,Female,Tier_2,Samosa,Yearly,Basic,Member,850,121,3,10081.65,1533.3
TXN4214462,CUST00122,150,Snacks,1,424.75,50,48,Male,Tier_2,Ice Cream,Quarterly,Premium,Non-Member,206,107,5,9462.56,-224.75
TXN3975253,CUST01663,350,Merchandise,5,397.98,0,29,Female,Tier_1,Popcorn,Monthly,Premium,Member,221,59,7,21012.06,1352.02
TXN2906849,CUST01225,250,Ticket,8,84.94,100,40,Female,Tier_2,Ice Cream,Monthly,Gold,Member,178,178,3,6636.4,2015.06
TXN1987175,CUST01185,150,Merchandise,7,46.64,0,57,Female,Tier_3,Popcorn,Yearly,Basic,Member,284,24,6,12655.14,1003.36
TXN9934326,CUST01455,450,Merchandise,1,93.13,0,24,Female,Tier_1,Popcorn,Yearly,Premium,Non-Member,425,17,7,25897.0,356.87
TXN8727693,CUST01320,150,Snacks,9,231.04,0,50,Female,Tier_3,Samosa,Weekly,Basic,Non-Member,499,22,8,13772.08,1118.96
TXN9507120,CUST01473,350,Ticket,5,1060.15,0,47,Male,Tier_3,Cold Drink,Monthly,Premium,Non-Member,90,42,7,23740.75,689.8499999999999
TXN8760216,CUST00471,250,Ticket,1,1228.11,0,45,Female,Tier_2,Nachos,Weekly,Premium,Member,900,5,7,21243.13,-978.1099999999999
TXN4249747,CUST00525,450,Merchandise,10,920.63,0,40,Female,Tier_3,Nachos,Monthly,Basic,Member,770,85,5,15966.21,3579.37
TXN1133552,CUST01608,250,Ticket,1,41.16,100,33,Male,Tier_3,Ice Cream,Weekly,Premium,Non-Member,584,18,5,16564.9,308.84000000000003
TXN7293912,CUST01120,250,Ticket,8,215.59,0,53,Female,Tier_2,Samosa,Quarterly,Premium,Member,200,3,5,14354.03,1784.41
TXN3805497,CUST01760,150,Snacks,5,267.35,150,45,Male,Tier_3,Nachos,Quarterly,Basic,Non-Member,492,34,7,17397.99,632.65
TXN3834832,CUST00450,350,Ticket,5,116.76,0,55,Female,Tier_1,Ice Cream,Monthly,Premium,Non-Member,885,91,7,24786.25,1633.24
TXN4185715,CUST00935,250,Snacks,2,264.3,50,23,Male,Tier_1,Samosa,Weekly,Premium,Member,622,45,8,18456.39,285.7
TXN8947402,CUST00518,450,Ticket,1,162.14,0,64,Male,Tier_1,Popcorn,Yearly,Gold,Non-Member,494,9,9,19646.83,287.86
TXN6572947,CUST00081,350,Ticket,3,630.36,0,54,Male,Tier_2,Ice Cream,Yearly,Premium,Non-Member,625,20,7,17728.23,419.64
TXN9227413,CUST00801,350,Ticket,3,139.72,0,20,Male,Tier_3,Ice Cream,Weekly,Gold,Member,386,104,5,5615.8,910.28
TXN6367494,CUST01647,250,Ticket,4,41.76,0,24,Female,Tier_2,Nachos,Quarterly,Premium,Non-Member,46,29,2,4734.780000000001,958.24
TXN4766472,CUST00155,450,Ticket,6,316.76,0,45,Female,Tier_3,Samosa,Monthly,Premium,Non-Member,754,66,3,5061.790000000001,2383.24
TXN9627892,CUST01328,150,Snacks,5,52.66,50,21,Male,Tier_1,Cold Drink,Quarterly,Gold,Non-Member,252,93,3,8769.82,747.34
TXN8675078,CUST01032,350,Snacks,10,78.09,0,59,Female,Tier_1,Popcorn,Yearly,Basic,Member,666,35,7,8367.46,3421.91
TXN3447725,CUST01381,350,Snacks,8,516.96,0,31,Male,Tier_2,Nachos,Weekly,Basic,Non-Member,909,107,5,10956.29,2283.04
TXN1664488,CUST00778,250,Snacks,4,760.43,150,24,Male,Tier_3,Samosa,Yearly,Basic,Member,155,11,6,19841.31,389.57000000000005
TXN8033076,CUST01670,450,Merchandise,9,143.27,100,62,Male,Tier_2,Cold Drink,Weekly,Gold,Non-Member,106,186,3,4845.360000000001,4006.73
TXN6334268,CUST01905,150,Ticket,10,62.56,0,44,Female,Tier_1,Samosa,Yearly,Basic,Member,477,81,6,8725.79,1437.44
TXN2844139,CUST00815,450,Snacks,9,495.68,0,50,Female,Tier_1,Ice Cream,Weekly,Gold,Member,320,62,9,24728.24,3554.32
TXN5499260,CUST00433,150,Ticket,9,632.05,0,27,Female,Tier_1,Samosa,Weekly,Premium,Non-Member,943,38,4,12128.97,717.95
TXN3827821,CUST00554,350,Merchandise,8,183.49,100,20,Female,Tier_1,Nachos,Quarterly,Basic,Non-Member,899,109,2,5641.43,2716.51
TXN6963591,CUST00594,350,Snacks,9,366.65,0,53,Male,Tier_1,Cold Drink,Yearly,Premium,Non-Member,305,23,9,18701.78,2783.35
TXN1843910,CUST01176,250,Merchandise,8,609.21,100,61,Female,Tier_1,Samosa,Weekly,Basic,Member,210,54,5,12401.79,1490.79
TXN5696840,CUST01572,450,Ticket,7,141.88,0,32,Male,Tier_2,Nachos,Yearly,Basic,Non-Member,112,1,6,10380.4,3008.12
TXN6158541,CUST01221,350,Merchandise,2,952.82,0,63,Female,Tier_2,Cold Drink,Yearly,Premium,Member,103,23,8,20352.58,-252.82000000000005
TXN1014942,CUST01874,450,Snacks,9,301.18,0,54,Male,Tier_1,Cold Drink,Weekly,Basic,Member,677,7,8,15087.83,3748.82
TXN1335364,CUST00471,250,Ticket,7,261.73,150,45,Female,Tier_2,Nachos,Weekly,Premium,Member,900,5,7,21243.13,1638.27
TXN6799260,CUST00125,450,Merchandise,4,124.89,0,58,Female,Tier_3,Cold Drink,Quarterly,Basic,Non-Member,534,73,6,13155.39,1675.11
TXN8530876,CUST01919,150,Ticket,4,221.89,0,53,Male,Tier_2,Popcorn,Quarterly,Gold,Non-Member,619,40,6,7891.83,378.11
TXN9544092,CUST01066,150,Snacks,7,197.71,50,35,Female,Tier_2,Popcorn,Yearly,Gold,Non-Member,547,7,7,11075.64,902.29
TXN2630508,CUST00281,150,Ticket,6,338.5,100,38,Female,Tier_3,Nachos,Yearly,Gold,Member,455,2,3,10411.24,661.5
TXN9628054,CUST01326,150,Ticket,7,716.0,0,26,Female,Tier_1,Popcorn,Monthly,Gold,Non-Member,378,16,6,11855.27,334.0
TXN9959880,CUST00797,150,Snacks,8,87.41,50,52,Female,Tier_2,Popcorn,Weekly,Gold,Member,571,48,4,12192.44,1162.59
TXN6617954,CUST00031,350,Merchandise,7,14.85,0,48,Male,Tier_3,Cold Drink,Monthly,Gold,Non-Member,997,35,4,11617.39,2435.15
TXN1956609,CUST00353,150,Ticket,5,8.71,0,24,Male,Tier_2,Cold Drink,Quarterly,Basic,Non-Member,646,26,5,11641.09,741.29
TXN3654227,CUST00211,450,Merchandise,7,513.55,0,29,Female,Tier_3,Cold Drink,Monthly,Premium,Member,370,39,5,15430.1,2636.45
TXN7709774,CUST00410,350,Snacks,1,47.99,0,46,Male,Tier_2,Ice Cream,Yearly,Gold,Non-Member,150,36,8,16215.01,302.01
TXN2391146,CUST00490,450,Merchandise,7,599.63,150,30,Male,Tier_2,Samosa,Weekly,Basic,Member,95,1,7,21506.25,2700.37
TXN7700499,CUST00602,250,Snacks,3,13.42,0,65,Male,Tier_1,Cold Drink,Monthly,Premium,Member,627,41,3,7903.87,736.58
TXN9512852,CUST00833,250,Ticket,10,877.08,0,22,Male,Tier_2,Ice Cream,Yearly,Gold,Non-Member,715,45,7,16818.72,1622.92
TXN1557509,CUST01939,350,Snacks,9,92.11,0,19,Male,Tier_1,Ice Cream,Weekly,Basic,Non-Member,679,35,6,6762.58,3057.89
TXN4832347,CUST00976,250,Snacks,8,648.39,0,22,Male,Tier_3,Popcorn,Weekly,Basic,Non-Member,548,120,3,11057.03,1351.6100000000001
TXN7511518,CUST00625,250,Snacks,9,942.65,0,31,Female,Tier_1,Ice Cream,Monthly,Gold,Member,685,3,9,29528.77,1307.35
TXN5442735,CUST00290,250,Merchandise,10,273.81,150,49,Male,Tier_3,Cold Drink,Weekly,Basic,Non-Member,838,45,5,14093.78,2376.19
TXN9231347,CUST01389,250,Ticket,5,651.6,0,42,Male,Tier_3,Nachos,Quarterly,Premium,Member,932,110,3,4426.08,598.4
TXN2455311,CUST01330,250,Ticket,1,444.28,0,27,Male,Tier_1,Popcorn,Monthly,Gold,Member,654,75,5,9153.85,-194.27999999999997
TXN5841671,CUST01404,150,Snacks,3,558.14,100,65,Female,Tier_2,Nachos,Quarterly,Gold,Member,468,110,7,14823.83,-8.139999999999986
TXN7147324,CUST00056,450,Merchandise,9,93.53,0,36,Female,Tier_2,Cold Drink,Yearly,Premium,Non-Member,172,84,2,6565.21,3956.47
TXN2589937,CUST01509,350,Ticket,9,644.21,0,57,Female,Tier_3,Cold Drink,Monthly,Premium,Member,281,41,6,13607.77,2505.79
TXN6686921,CUST01567,150,Ticket,7,84.69,100,51,Male,Tier_1,Cold Drink,Monthly,Premium,Non-Member,517,57,5,13073.02,1065.31
TXN8311937,CUST00974,350,Merchandise,5,68.67,0,57,Female,Tier_1,Cold Drink,Quarterly,Basic,Member,546,25,7,20339.96,1681.33
TXN7987605,CUST00300,450,Ticket,7,35.67,100,55,Female,Tier_3,Popcorn,Quarterly,Premium,Non-Member,766,11,7,20952.39,3214.33
TXN1446922,CUST00505,450,Ticket,7,428.0,0,21,Male,Tier_1,Popcorn,Quarterly,Gold,Member,45,14,4,6918.12,2722.0
TXN4655778,CUST01588,250,Merchandise,9,223.11,150,27,Male,Tier_1,Popcorn,Weekly,Premium,Member,26,37,4,7662.84,2176.89
TXN7372584,CUST00771,250,Snacks,8,659.96,0,55,Female,Tier_2,Popcorn,Quarterly,Premium,Member,247,40,9,20782.66,1340.04
TXN3956857,CUST01581,250,Snacks,2,137.34,150,64,Male,Tier_2,Samosa,Weekly,Premium,Non-Member,580,11,10,22405.71,512.66
TXN2778061,CUST01578,250,Snacks,3,409.18,150,50,Male,Tier_2,Ice Cream,Weekly,Premium,Member,392,27,5,15938.16,490.82
TXN5807828,CUST01248,150,Merchandise,1,198.68,0,51,Male,Tier_2,Samosa,Monthly,Gold,Non-Member,221,39,4,9708.98,-48.68000000000001
TXN8685715,CUST01735,450,Ticket,5,998.16,150,33,Male,Tier_3,Nachos,Quarterly,Basic,Non-Member,214,14,7,19252.5,1401.8400000000001
TXN4147873,CUST01707,350,Merchandise,9,1352.74,0,50,Female,Tier_1,Cold Drink,Weekly,Premium,Non-Member,33,52,7,16428.98,1797.26
TXN3679593,CUST00776,450,Ticket,7,491.6,50,62,Male,Tier_3,Ice Cream,Weekly,Gold,Non-Member,29,142,5,14252.54,2708.4
TXN9983616,CUST01289,350,Ticket,1,469.78,0,29,Male,Tier_1,Samosa,Quarterly,Basic,Non-Member,248,24,7,14136.39,-119.77999999999997
TXN3160610,CUST01622,150,Merchandise,7,652.18,150,19,Male,Tier_2,Cold Drink,Quarterly,Premium,Non-Member,772,33,4,9071.15,547.82
TXN9111150,CUST01570,150,Snacks,7,1418.74,0,56,Male,Tier_2,Cold Drink,Weekly,Gold,Member,81,4,9,28904.85,-368.74
TXN5016438,CUST01359,450,Ticket,1,301.07,0,53,Female,Tier_1,Samosa,Monthly,Premium,Member,403,84,7,17233.75,148.93
TXN8922606,CUST00427,350,Snacks,4,342.07,0,59,Male,Tier_3,Ice Cream,Monthly,Premium,Member,447,101,6,19324.11,1057.93
TXN2138616,CUST01331,150,Snacks,10,453.53,0,26,Male,Tier_1,Samosa,Weekly,Gold,Member,523,16,7,19682.87,1046.47
TXN7104993,CUST01719,350,Ticket,1,30.25,0,62,Male,Tier_1,Ice Cream,Monthly,Gold,Non-Member,977,71,7,14010.78,319.75
TXN1367824,CUST01530,450,Snacks,9,24.98,50,18,Female,Tier_1,Samosa,Quarterly,Premium,Member,858,82,7,15110.6,4075.02
TXN5379451,CUST01314,150,Snacks,9,367.25,0,29,Female,Tier_3,Popcorn,Yearly,Premium,Non-Member,833,95,7,23769.36,982.75
TXN9205956,CUST01693,250,Ticket,9,140.62,0,36,Male,Tier_2,Nachos,Monthly,Gold,Member,39,29,5,7528.78,2109.38
TXN4052535,CUST00330,150,Snacks,10,367.62,150,56,Female,Tier_3,Samosa,Yearly,Gold,Member,524,133,6,13037.36,1282.38
TXN2585394,CUST01762,150,Snacks,9,1038.95,0,25,Female,Tier_2,Samosa,Monthly,Premium,Non-Member,875,247,2,8171.769999999999,311.04999999999995
TXN2156677,CUST01517,250,Merchandise,7,137.58,100,18,Female,Tier_2,Samosa,Yearly,Premium,Member,802,155,6,19260.58,1712.42
TXN4300420,CUST01209,450,Merchandise,1,103.47,0,32,Female,Tier_2,Samosa,Monthly,Gold,Member,47,22,11,23077.67,346.53
TXN8812689,CUST01931,350,Snacks,7,884.02,0,18,Male,Tier_1,Ice Cream,Monthly,Basic,Non-Member,643,2,5,12680.42,1565.98
TXN6521202,CUST01572,450,Merchandise,7,900.14,100,32,Male,Tier_2,Nachos,Yearly,Basic,Non-Member,112,1,6,10380.4,2349.86
TXN1965291,CUST01376,450,Merchandise,7,315.34,0,28,Male,Tier_1,Samosa,Yearly,Premium,Member,649,25,7,20186.28,2834.66
TXN3643709,CUST01910,450,Ticket,5,975.86,50,37,Male,Tier_1,Samosa,Weekly,Gold,Non-Member,628,61,10,28405.65,1324.1399999999999
TXN8591255,CUST00035,150,Ticket,8,512.15,0,33,Male,Tier_2,Nachos,Monthly,Gold,Member,510,69,3,8414.539999999999,687.85
TXN1210198,CUST00415,450,Merchandise,10,363.09,50,24,Male,Tier_1,Cold Drink,Yearly,Gold,Member,566,38,4,7104.01,4186.91
TXN8972860,CUST00217,350,Merchandise,9,352.47,50,38,Female,Tier_1,Popcorn,Quarterly,Basic,Non-Member,637,21,5,8364.71,2847.5299999999997
TXN8108762,CUST01645,350,Snacks,9,28.61,100,42,Female,Tier_3,Samosa,Yearly,Premium,Member,102,21,8,21585.97,3221.39
TXN6094543,CUST00218,450,Merchandise,6,520.95,50,54,Female,Tier_1,Nachos,Yearly,Basic,Member,561,22,10,29192.08,2229.05
TXN2101050,CUST01133,450,Merchandise,10,687.42,0,65,Female,Tier_1,Samosa,Weekly,Premium,Non-Member,343,92,4,8736.51,3812.58
TXN8120070,CUST00705,250,Merchandise,4,52.57,150,48,Female,Tier_2,Ice Cream,Quarterly,Premium,Non-Member,758,32,6,6671.57,1097.43
TXN2514742,CUST00442,350,Merchandise,10,344.46,150,48,Female,Tier_3,Samosa,Monthly,Premium,Non-Member,471,50,7,11585.24,3305.54
TXN7853980,CUST00751,450,Ticket,2,548.72,100,25,Male,Tier_1,Popcorn,Quarterly,Basic,Non-Member,575,64,6,9650.23,451.28
TXN4808142,CUST01988,150,Merchandise,10,602.14,100,23,Male,Tier_2,Ice Cream,Yearly,Basic,Member,663,30,8,22398.13,997.86
